-0.703,-5.578,-0.297
-1.582,-7.473,-1.066
-2.297,-7.703,-0.930
-3.883,-7.254,0.238
-5.117,-5.250,1.789
-5.176,-1.937,2.465
-4.785,0.066,0.699
-4.172,2.332,-0.773
-3.203,5.039,-0.789
-1.687,7.344,-0.402
-0.254,7.914,-0.570
1.020,7.332,-1.070
1.449,6.262,-1.086
1.309,4.984,-0.617
1.051,3.930,-0.148
0.879,2.848,-0.203
0.766,1.578,-0.613
0.664,0.609,-0.727
0.469,0.055,-0.496
0.191,-0.250,-0.031
-0.012,-0.418,0.547
-0.141,-0.305,0.914
-0.234,-0.047,1.152
-0.207,0.086,1.145
-0.129,0.176,0.953
-0.066,0.207,0.781
-0.066,0.207,0.664
-0.055,0.215,0.582
-0.023,0.215,0.477
-0.012,0.234,0.398
-0.027,0.246,0.410
-0.113,0.145,0.520
-0.223,0.035,0.691
-0.312,-0.098,0.844
-0.359,-0.258,0.937
-0.367,-0.512,0.918
-0.391,-0.742,0.867
-0.406,-0.832,0.883
-0.410,-0.793,0.977
-0.410,-0.707,1.090
-0.398,-0.637,1.137
-0.391,-0.574,1.180
-0.375,-0.535,1.203
-0.367,-0.492,1.215
-0.328,-0.391,1.203
-0.293,-0.254,1.168
-0.273,-0.145,1.152
-0.258,-0.035,1.164
-0.238,0.098,1.152
-0.223,0.195,1.141
-0.211,0.238,1.133
-0.191,0.297,1.121
-0.160,0.383,1.098
-0.129,0.430,1.066
-0.109,0.434,1.043
-0.102,0.406,1.016
-0.102,0.371,1.016
-0.094,0.352,1.016
-0.082,0.320,1.004
-0.090,0.258,0.980
-0.078,0.125,0.996
-0.133,0.148,0.984
-0.152,0.129,1.004
-0.184,0.113,1.145
-0.168,0.133,1.086
-0.137,0.156,1.004
-0.125,0.172,1.012
-0.113,0.156,1.016
-0.102,0.160,0.992
-0.086,0.172,0.973
-0.082,0.176,0.965
-0.070,0.156,0.973
-0.070,0.129,0.941
-0.047,0.145,0.914
-0.035,0.164,0.906
-0.031,0.168,0.918
-0.031,0.152,0.910
-0.023,0.168,0.910
-0.020,0.187,0.934
-0.012,0.195,0.930
-0.023,0.195,0.934
-0.035,0.191,0.941
-0.043,0.184,0.957
-0.047,0.180,0.965
-0.059,0.164,0.973
-0.066,0.168,0.984
-0.066,0.184,0.988
-0.066,0.207,0.996
-0.059,0.219,0.988
-0.055,0.215,0.984
-0.066,0.195,0.977
-0.078,0.168,0.969
-0.078,0.160,0.969
-0.082,0.164,0.988
-0.078,0.180,0.988
-0.074,0.184,0.992
-0.078,0.195,1.004
-0.074,0.207,1.008
-0.055,0.207,0.980
-0.055,0.191,0.973

