0.148,-0.088,1.001
0.155,-0.103,1.000
0.152,-0.097,1.001
0.143,-0.067,1.006
0.142,-0.049,1.024
0.147,-0.065,1.037
0.152,-0.093,1.028
0.154,-0.104,1.009
0.148,-0.114,1.000
0.142,-0.115,0.990
0.144,-0.123,0.980
0.147,-0.104,0.988
0.142,-0.095,1.000
0.146,-0.107,0.976
0.144,-0.100,0.958
0.145,-0.099,0.949
0.144,-0.116,0.945
0.142,-0.132,0.935
0.142,-0.140,0.934
0.141,-0.122,0.959
0.138,-0.125,0.964
0.136,-0.122,0.945
0.138,-0.117,0.939
0.134,-0.116,0.954
0.133,-0.120,0.960
0.135,-0.113,0.959
0.134,-0.105,0.961
0.132,-0.096,0.983
0.131,-0.104,0.982
0.131,-0.101,0.970
0.135,-0.098,0.958
0.140,-0.104,0.969
0.142,-0.105,0.980
0.144,-0.108,0.975
0.146,-0.102,0.969
0.141,-0.087,0.974
0.134,-0.085,0.954
0.133,-0.079,0.943
0.135,-0.080,0.950
0.143,-0.083,0.962
0.147,-0.077,0.979

-1.057,0.206,1.983
-1.075,0.177,2.433
-1.099,0.110,2.732
-1.088,0.029,2.915
-1.089,-0.081,3.029
-1.104,-0.131,3.107
-1.103,-0.199,3.166
-1.085,-0.272,3.195
-1.052,-0.330,3.170
-1.022,-0.317,3.074
-0.981,-0.348,2.916
-0.929,-0.393,2.701
-0.866,-0.414,2.468
-0.809,-0.399,2.237
-0.753,-0.400,2.010
-0.700,-0.385,1.788
-0.649,-0.345,1.583
-0.601,-0.331,1.433
-0.550,-0.311,1.311
-0.509,-0.281,1.199
-0.469,-0.273,1.075
-0.428,-0.284,0.979
-0.384,-0.280,0.922
-0.342,-0.277,0.880
-0.303,-0.269,0.846
-0.282,-0.252,0.815
-0.272,-0.214,0.771
-0.260,-0.185,0.707
-0.237,-0.197,0.618
-0.215,-0.206,0.545
-0.179,-0.202,0.517
-0.144,-0.212,0.505
-0.113,-0.211,0.490
-0.078,-0.199,0.474
-0.039,-0.170,0.461
-0.033,-0.149,0.443
-0.023,-0.100,0.470
-0.013,-0.105,0.471
0.013,-0.090,0.447
0.023,-0.068,0.439
0.016,-0.026,0.491
0.042,0.001,0.566
0.060,-0.016,0.604
0.087,-0.041,0.626
0.095,-0.047,0.656
0.113,-0.047,0.693
0.114,-0.048,0.717
0.105,-0.037,0.724
0.102,-0.043,0.733
0.107,-0.030,0.766
0.100,-0.027,0.798
0.104,-0.036,0.819
0.097,-0.022,0.842
0.098,-0.021,0.860
0.098,-0.036,0.863
0.101,-0.039,0.872
0.099,-0.031,0.892
0.097,-0.025,0.919
0.095,-0.026,0.910
0.093,-0.032,0.887
0.087,-0.032,0.877
0.090,-0.031,0.875
0.095,-0.040,0.893
0.103,-0.056,0.903
0.110,-0.065,0.915
0.114,-0.062,0.923
0.114,-0.055,0.934
0.122,-0.069,0.933
0.124,-0.064,0.940
0.124,-0.055,0.945
0.125,-0.060,0.950
0.124,-0.065,0.952
0.118,-0.060,0.951
0.113,-0.054,0.955
0.115,-0.051,0.965
0.121,-0.054,0.982
0.121,-0.044,0.998
0.123,-0.042,1.000
0.128,-0.055,0.990
0.127,-0.064,0.983
0.121,-0.051,0.995
0.113,-0.044,1.001
0.117,-0.054,1.001
0.119,-0.068,1.000
0.118,-0.070,1.007
0.120,-0.066,1.016
0.121,-0.076,1.015
0.125,-0.092,1.001
0.125,-0.076,0.998
0.119,-0.070,0.996
0.123,-0.083,0.977
0.126,-0.098,0.950
0.120,-0.081,0.953
0.109,-0.066,0.961
0.112,-0.072,0.962
0.119,-0.095,0.956
0.114,-0.096,0.960
0.107,-0.070,0.974
0.104,-0.065,0.980
0.115,-0.083,0.966
0.116,-0.089,0.961
0.106,-0.073,0.962
0.103,-0.061,0.971
0.107,-0.068,0.986
0.116,-0.096,0.966
0.113,-0.090,0.954
0.103,-0.062,0.966
0.096,-0.034,0.967
0.103,-0.048,0.963
0.112,-0.067,0.961
0.116,-0.071,0.973
0.115,-0.059,0.996
0.114,-0.064,0.991
0.117,-0.079,0.976
0.111,-0.076,0.970
0.110,-0.052,0.989
0.108,-0.049,1.014
0.114,-0.073,1.006
0.113,-0.074,0.997

-0.542,-0.066,-1.575
-0.628,-0.103,-0.896
-0.655,-0.139,-0.217
-0.675,-0.118,0.430
-0.687,-0.194,1.013
-0.787,-0.236,1.677
-0.854,-0.084,2.221
-0.937,-0.038,2.592
-0.973,-0.067,2.833
-1.018,-0.192,3.022
-1.065,-0.277,3.171
-1.114,-0.367,3.281
-1.143,-0.386,3.364
-1.126,-0.431,3.378
-1.073,-0.434,3.342
-0.997,-0.481,3.267
-0.897,-0.537,3.116
-0.826,-0.535,2.892
