-0.350,-1.370,1.080
-0.357,-1.537,0.995
-0.329,-1.619,0.915
-0.318,-1.632,0.837
-0.305,-1.613,0.760
-0.323,-1.499,0.744
-0.375,-1.178,0.774
-0.424,-0.774,0.747
-0.486,-0.304,0.758
-0.540,0.195,0.790
-0.535,0.614,0.815
-0.482,0.854,0.830
-0.324,1.017,0.909
-0.232,1.171,1.000
-0.138,1.318,1.065
-0.136,1.487,1.101
-0.101,1.640,1.098
-0.100,1.758,1.097
-0.101,1.819,1.049
-0.099,1.813,1.035
-0.088,1.762,1.060
-0.086,1.647,1.074
-0.051,1.463,1.074
-0.007,1.349,1.054
-0.029,1.116,1.013
-0.028,0.930,0.893
-0.042,0.765,0.794
-0.084,0.607,0.704
-0.108,0.439,0.658
-0.130,0.273,0.657
-0.127,0.116,0.695
-0.133,-0.014,0.730
-0.128,-0.107,0.767
-0.129,-0.164,0.823
-0.140,-0.181,0.879
-0.141,-0.186,0.918
-0.127,-0.224,0.940
-0.106,-0.267,0.971
-0.094,-0.291,1.007
-0.082,-0.301,1.022
-0.097,-0.297,1.015
-0.077,-0.324,0.988
-0.083,-0.341,0.952
-0.103,-0.302,0.973
-0.065,-0.282,0.976
-0.071,-0.276,0.932
-0.073,-0.207,0.911
-0.070,-0.146,0.911
-0.072,-0.161,0.911
-0.052,-0.161,0.927
-0.048,-0.150,0.954
-0.050,-0.126,0.973
-0.048,-0.109,0.969
-0.047,-0.097,0.967
-0.046,-0.046,0.974
-0.053,-0.008,0.980
-0.047,-0.017,0.983
-0.033,-0.042,0.989
-0.041,-0.030,0.994
-0.041,-0.035,0.997
-0.035,-0.062,0.993
-0.035,-0.099,0.986
-0.025,-0.138,0.987
-0.016,-0.133,0.994
-0.025,-0.120,0.971
-0.021,-0.113,0.957
-0.013,-0.126,0.958
-0.004,-0.131,0.969
-0.014,-0.091,0.978
-0.027,-0.059,0.975
-0.030,-0.061,0.983
-0.027,-0.074,0.989
-0.035,-0.064,1.002
-0.042,-0.031,1.010
-0.046,-0.019,1.027
-0.045,-0.020,1.044
-0.047,-0.016,1.044
-0.055,-0.001,1.041
-0.067,0.016,1.034
-0.073,0.044,1.032
-0.080,0.047,1.033
-0.073,0.031,1.042
-0.068,0.031,1.056
-0.062,0.015,1.050
-0.057,0.007,1.033
-0.059,0.011,1.017
-0.054,-0.006,1.000
-0.045,-0.022,0.999
-0.034,-0.032,0.993
-0.034,-0.021,0.985
-0.038,-0.008,0.974
-0.037,-0.015,0.961
-0.035,-0.011,0.964
-0.033,-0.003,0.981
-0.028,-0.012,0.994
-0.023,-0.016,1.001
-0.022,-0.002,1.005
-0.026,0.022,1.001
-0.036,0.047,1.000
-0.026,0.059,0.998
-0.047,0.040,0.984
-0.041,0.046,0.994
-0.046,0.030,0.991
-0.050,0.004,0.977
-0.058,-0.019,0.974
-0.065,-0.024,0.963
-0.069,-0.005,0.957
-0.076,0.007,0.962
-0.073,0.016,0.983
-0.067,0.020,1.001
-0.064,-0.001,0.998
-0.065,-0.024,0.986
-0.063,-0.020,0.984
-0.060,-0.019,0.976
-0.055,-0.019,0.979
-0.048,-0.019,0.993
-0.045,-0.013,0.989
-0.037,-0.031,0.979
-0.028,-0.045,0.982

-0.296,1.203,1.012
-0.282,1.217,1.005
-0.259,1.232,1.015
-0.233,1.198,1.019
-0.202,1.116,0.997
-0.159,1.023,0.957
-0.121,0.935,0.895
-0.174,0.828,0.805
-0.163,0.768,0.767
-0.198,0.696,0.720
-0.192,0.624,0.708
-0.197,0.548,0.757
-0.207,0.504,0.844
-0.217,0.422,0.892
-0.215,0.322,0.935
-0.208,0.254,1.002
-0.205,0.242,1.055
-0.213,0.218,1.056
-0.200,0.186,1.030
-0.188,0.144,1.003
-0.209,0.093,0.944
-0.224,0.064,0.888
-0.256,0.019,0.870
-0.275,-0.050,0.865
-0.260,-0.142,0.918
-0.238,-0.209,1.015
-0.219,-0.256,1.080
-0.210,-0.312,1.074
-0.182,-0.377,1.023
-0.156,-0.412,1.000
-0.140,-0.419,0.966
-0.148,-0.449,0.920
-0.153,-0.509,0.868
-0.133,-0.557,0.876
-0.103,-0.582,0.939
-0.090,-0.571,0.990
