-0.340,-1.820,0.715
-0.398,-2.020,0.691
-0.477,-2.020,0.773
-0.598,-1.793,0.945
-0.707,-1.488,1.094
-0.816,-1.105,1.191
-0.848,-0.633,1.227
-0.832,-0.176,1.191
-0.801,0.227,1.137
-0.742,0.613,1.055
-0.668,0.980,0.945
-0.582,1.305,0.844
-0.480,1.551,0.793
-0.477,1.785,0.832
-0.316,1.949,0.852
-0.270,1.984,0.949
-0.234,1.977,1.090
-0.180,1.898,1.195
-0.117,1.777,1.223
-0.051,1.637,1.219
0.008,1.453,1.086
0.055,1.246,0.906
0.086,1.109,0.715
0.125,1.008,0.578
0.129,0.969,0.508
0.090,0.906,0.520
0.051,0.801,0.613
-0.008,0.656,0.746
-0.047,0.477,0.863
-0.105,0.297,0.949
-0.125,0.168,0.992
-0.137,0.086,1.016
-0.164,0.023,1.012
-0.176,0.012,0.988
-0.148,0.043,0.941
-0.109,0.125,0.906
-0.105,0.164,0.887
-0.125,0.098,0.859
-0.168,0.004,0.867
-0.137,-0.023,0.875
-0.133,-0.043,0.895
-0.156,-0.086,0.918
-0.156,-0.098,0.898
-0.145,-0.047,0.871
-0.164,-0.023,0.848
-0.215,-0.098,0.852
-0.238,-0.148,0.969
-0.223,-0.098,1.086
-0.238,-0.117,1.094
-0.199,-0.125,1.062
-0.207,-0.145,1.051
-0.203,-0.152,1.012
-0.172,-0.129,0.965
-0.164,-0.094,0.961
-0.168,-0.059,0.953
-0.156,-0.043,0.941
-0.141,-0.062,0.941
-0.145,-0.078,0.957
-0.277,-0.055,1.047
-0.145,-0.062,0.949
-0.078,-0.105,0.906
-0.113,-0.125,1.000
-0.148,-0.168,1.035
-0.133,-0.152,1.008
-0.113,-0.129,0.969
-0.098,-0.117,0.988
-0.105,-0.117,1.000
-0.098,-0.125,0.988
-0.090,-0.117,0.980
-0.090,-0.094,1.020
-0.086,-0.062,1.035
-0.078,-0.039,1.023
-0.070,-0.031,1.020
-0.070,-0.031,1.031
-0.082,-0.031,1.016
-0.070,-0.012,0.980
-0.066,0.016,0.941
-0.070,0.023,0.906
-0.078,0.027,0.891
-0.082,0.031,0.906
-0.082,0.051,0.941
-0.082,0.082,0.992
-0.086,0.094,1.023
-0.090,0.098,1.035
-0.098,0.105,1.027
-0.102,0.117,1.008
-0.113,0.105,0.988
-0.125,0.070,0.961
-0.129,0.047,0.945
-0.129,0.051,0.937
-0.105,0.078,0.949
-0.094,0.098,0.953
-0.090,0.105,0.953
-0.082,0.109,0.969
-0.078,0.109,0.980
-0.086,0.102,0.996
-0.090,0.082,1.000
-0.090,0.070,0.988
-0.086,0.066,0.992
-0.086,0.070,1.008

-0.492,-1.793,1.047
-0.551,-1.957,1.156
-0.598,-1.949,1.289
-0.625,-1.816,1.355
-0.641,-1.609,1.312
-0.656,-1.320,1.141
-0.656,-0.895,0.930
-0.641,-0.488,0.734
-0.645,-0.133,0.551
-0.699,0.324,0.414
-0.613,0.691,0.437
-0.477,1.059,0.508
-0.437,1.297,0.766
-0.469,1.512,1.008
-0.441,1.598,1.168
-0.430,1.715,1.191
-0.375,1.816,1.176
-0.344,1.828,1.129
-0.297,1.844,1.125
-0.238,1.785,1.121
-0.191,1.617,1.125
